year,constituency,constituency_type,candidates_name,party,vote_count,vote_percentage,decade,era,party_category,party_type,is_winner,margin,winner_pct,runner_up_pct,num_contesting_parties,is_walkover,race_category,winning_party,total_votes,vote_rank
2001,Chua Chu Kang,SMC,Low Seow Chay,PAP,15349,0.6534,2000,2000s,Major Party,PAP,TRUE,0.30679999999999996,0.6534,0.3466,2,FALSE,Moderate,PAP,23492,1
2001,East Coast,GRC,Abdullah Tarmugi | Chew Heng Ching | Lee Yock Suan | Lim Siang Keat Raymond | S Jayakumar | Tan Soo Khoon,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2001,Holland-Bukit Timah,GRC,Gan Kim Yong | Lim Swee Say | David Lim Tik En | Teo Ho Pin | Vivian Balakrishnan,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2001,Hong Kah,GRC,Ahmad Khalis Abdul Ghani | Ang Mong Seng | John Chen | Amy Khor Lean Suan | Yeo Cheow Tong,PAP,96450,0.7974,2000,2000s,Major Party,PAP,TRUE,0.5948,0.7974,0.2026,2,FALSE,Landslide (>50%),PAP,120963,1
2001,Hong Kah,GRC,Cheo Chai Chen | Lim Boon Heng | Lim Tung Hee | Sarry Bin Hassan | Wong Hong Toy,SDP,24513,0.2026,2000,2000s,Major Party,Opposition,FALSE,0.5948,0.7974,0.2026,2,FALSE,Landslide (>50%),PAP,120963,2
2001,Hougang,SMC,Eric Low Siak Meng,PAP,9882,0.4502,2000,2000s,Major Party,PAP,FALSE,0.0996,0.5498,0.4502,2,FALSE,Moderate,WP,21952,2
1963,Nee Soon,na (Pre-1988),Chan Sun Wing,BS,4914,0.5133,1960,1960s,Minor/Independent,Opposition,TRUE,0.16559999999999997,0.5133,0.3477,5,FALSE,Moderate,BS,9574,1
2001,Jalan Besar,GRC,Fong Chin Leong | Lim Bak Chuan | Mohd Rahizan Bin Ya'acob | Ng Kee How | Sin Kek Tong,SDA,23391,0.2551,2000,2000s,Major Party,Opposition,FALSE,0.4898,0.7449,0.2551,2,FALSE,Moderate,PAP,91700,2
2001,Jalan Besar,GRC,Heng Chee How | Lee Boon Yang | Loh Meng See | Lily Tirtasana Neo | Yaacob Bin Ibrahim,PAP,68309,0.7449,2000,2000s,Major Party,PAP,TRUE,0.4898,0.7449,0.2551,2,FALSE,Moderate,PAP,91700,1
2001,Joo Chiat,SMC,Chan Soo Sen,PAP,15426,0.8355,2000,2000s,Major Party,PAP,TRUE,0.671,0.8355,0.1645,2,FALSE,Landslide (>50%),PAP,18464,1
2001,Joo Chiat,SMC,Ooi Boon Ewe,Independent,3038,0.1645,2000,2000s,Minor/Independent,Opposition,FALSE,0.671,0.8355,0.1645,2,FALSE,Landslide (>50%),PAP,18464,2
2001,Jurong,GRC,Chee Siok Chin | Chee Soon Juan | Ghandi s/o Karuppiah Ambalam | Mohamed Isa Bin Abdul Aziz | Yeo Boon Keng Vincent,SDP,21511,0.2025,2000,2000s,Major Party,Opposition,FALSE,0.595,0.7975,0.2025,2,FALSE,Landslide (>50%),PAP,106253,2
2001,Jurong,GRC,Foo Yee Shoon | Halimah Bt Yacob | Lim Boon Heng | Ong Chit Chung | Shanmugaratnam Tharman,PAP,84742,0.7975,2000,2000s,Major Party,PAP,TRUE,0.595,0.7975,0.2025,2,FALSE,Landslide (>50%),PAP,106253,1
2001,MacPherson,SMC,Tan Soo Phuan,DPP,3277,0.1627,2000,2000s,Minor/Independent,Opposition,FALSE,0.6746000000000001,0.8373,0.1627,2,FALSE,Landslide (>50%),PAP,20147,2
2001,MacPherson,SMC,Matthias Yao Chih,PAP,16870,0.8373,2000,2000s,Major Party,PAP,TRUE,0.6746000000000001,0.8373,0.1627,2,FALSE,Landslide (>50%),PAP,20147,1
2001,Marine Parade,GRC,Gan Lai Chiang | Goh Chok Tong | Mohamad Maidin B P M | Othman Haron Eusofe | R Ravindran | Tan Hwee Hua @ Lim Hwee Hua,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2001,Nee Soon Central,SMC,Ling How Doong,SDP,4583,0.2148,2000,2000s,Major Party,Opposition,FALSE,0.5704,0.7852,0.2148,2,FALSE,Landslide (>50%),PAP,21338,2
2001,Nee Soon Central,SMC,Ong Ah Heng,PAP,16755,0.7852,2000,2000s,Major Party,PAP,TRUE,0.5704,0.7852,0.2148,2,FALSE,Landslide (>50%),PAP,21338,1
2001,Nee Soon East,SMC,Ho Peng Kee,PAP,19566,0.7368,2000,2000s,Major Party,PAP,TRUE,0.4736,0.7368,0.2632,2,FALSE,Moderate,PAP,26556,1
2001,Nee Soon East,SMC,Poh Lee Guan,WP,6990,0.2632,2000,2000s,Major Party,Opposition,FALSE,0.4736,0.7368,0.2632,2,FALSE,Moderate,PAP,26556,2
2001,Pasir Ris-Punggol,GRC,Ahmad Magad | Charles Chong | Michael Lim | Penny Low | Teo Chee Hean,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2001,Potong Pasir,SMC,Chiam See Tong,SDA,8107,0.5243,2000,2000s,Major Party,Opposition,TRUE,0.0486,0.5243,0.4757,2,FALSE,Close Race (<5%),SDA,15463,1
2001,Potong Pasir,SMC,Sitoh Yih Pin,PAP,7356,0.4757,2000,2000s,Major Party,PAP,FALSE,0.0486,0.5243,0.4757,2,FALSE,Close Race (<5%),SDA,15463,2
2001,Sembawang,GRC,Chin Tet Yung | Hawazi B Daipi | Kasiviswanathan Shanmugam | Lee Wei Rhen Warren | Mohd Maliki B Osman | Tony Tan Keng Yam,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2001,Tampines,GRC,Abdul Rahim Bin Osman | Foo Kok Wah | Neo Ting Wei | Sebastian Teo K H | Yip Yew Weng,SDA,31231,0.2666,2000,2000s,Major Party,Opposition,FALSE,0.46680000000000005,0.7334,0.2666,2,FALSE,Moderate,PAP,117146,2
2001,Tampines,GRC,Mah Bow Tan | Ng Phek Hoong Irene | Ong Kian Min | Sin Boon Ann | Yatiman B Yusof,PAP,85915,0.7334,2000,2000s,Major Party,PAP,TRUE,0.46680000000000005,0.7334,0.2666,2,FALSE,Moderate,PAP,117146,1
2001,Tanjong Pagar,GRC,Chay Wai Chuen | Chong Weng Chiew | Indranee Thurai Rajah | Khaw Boon Wan | Koo Tsai Kee | Lee Kuan Yew,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2001,West Coast,GRC,Fong Jen Arthur | Foo Chee Keng Cedric | Ho Geok Choo Madeleine | Lim Hng Kiang | S Iswaran,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,Aljunied,GRC,Goh Meng Seng | James Gomez | Lim Swee Lian Sylvia | Mohd Rahizan Bin Yaacob | Tan Wui-Hua,WP,58593,0.4391,2000,2000s,Major Party,Opposition,FALSE,0.12179999999999996,0.5609,0.4391,2,FALSE,Moderate,PAP,133436,2
2006,Aljunied,GRC,Lim Hwee Hua | Cynthia Phua | Yeo Guat Kwang | George Yong-Boon Yeo | Zainul Abidin Rasheed,PAP,74843,0.5609,2000,2000s,Major Party,PAP,TRUE,0.12179999999999996,0.5609,0.4391,2,FALSE,Moderate,PAP,133436,1
2006,Ang Mo Kio,GRC,Abdul Salim Bin Harun | Gopal Krishnan | Han Su May | Lee Wai Leng | Tan Kian Hwee Melvin | Yaw Shin Leong,WP,49479,0.3386,2000,2000s,Major Party,Opposition,FALSE,0.3228,0.6614,0.3386,2,FALSE,Moderate,PAP,146115,2
2006,Ang Mo Kio,GRC,Inderjit Singh | Lam Pin Min | Lee Bee Wah | Lee Hsien Loong | Sadasivan Balaji | Wee Siew Kim,PAP,96636,0.6614,2000,2000s,Major Party,PAP,TRUE,0.3228,0.6614,0.3386,2,FALSE,Moderate,PAP,146115,1
2006,Bishan-Toa Payoh,GRC,Hri Kumar Sangaran | Ng Eng Hen | Josephine Teo | Wong Kan Seng | Zainudin Bin Nordin,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,Bukit Panjang,SMC,Ling How Doong,SDP,6400,0.2281,2000,2000s,Major Party,Opposition,FALSE,0.5438000000000001,0.7719,0.2281,2,FALSE,Landslide (>50%),PAP,28052,2
2006,Bukit Panjang,SMC,Teo Ho Pin,PAP,21652,0.7719,2000,2000s,Major Party,PAP,TRUE,0.5438000000000001,0.7719,0.2281,2,FALSE,Landslide (>50%),PAP,28052,1
2006,Chua Chu Kang,SMC,Steve Chia,SDA,9292,0.3963,2000,2000s,Major Party,Opposition,FALSE,0.20740000000000003,0.6037,0.3963,2,FALSE,Moderate,PAP,23448,2
2006,Chua Chu Kang,SMC,Gan Kim Yong,PAP,14156,0.6037,2000,2000s,Major Party,PAP,TRUE,0.20740000000000003,0.6037,0.3963,2,FALSE,Moderate,PAP,23448,1
2006,East Coast,GRC,Abdul Rahim | Chia Ti Lik | Brandon Siow | Eric Tan | Perry Tong,WP,37873,0.3614,2000,2000s,Major Party,Opposition,FALSE,0.27719999999999995,0.6386,0.3614,2,FALSE,Moderate,PAP,104804,2
2006,East Coast,GRC,Abdullah Tarmugi | Lee Yi Shyan | Lim Siang Keat Raymond | S Jayakumar | Tan Soon Neo Jessica,PAP,66931,0.6386,2000,2000s,Major Party,PAP,TRUE,0.27719999999999995,0.6386,0.3614,2,FALSE,Moderate,PAP,104804,1
2006,Holland-Bukit Timah,GRC,Christopher De Souza | Foo Yee Shoon | Liang Eng Hwa | Lim Swee Say | Vivian Balakrishnan,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,Hong Kah,GRC,Ang Mong Seng | Khor Lean Suan Amy | Yeo Cheow Tong | Yeo Khirn Hai Alvin | Zaqy B Mohamad,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,Hougang,SMC,Eric Low Siak Meng,PAP,8308,0.3726,2000,2000s,Major Party,PAP,FALSE,0.25479999999999997,0.6274,0.3726,2,FALSE,Moderate,WP,22297,2
2025,Aljunied,GRC,Fadli Fawzi | Gerald Giam Yean Song | Sylvia Lim Swee Lian  | Pritam Singh | Kenneth Tiong Boon Kiat,WP,79254,0.5971,2020,2020s,Major Party,Opposition,TRUE,0.19419999999999998,0.5971,0.4029,2,FALSE,Moderate,WP,132725,1
2006,Jalan Besar,GRC,Cheo Chai Chen | Fong Chin Leong | Muhamad Ali Aman | Teo Kway Huang Sebastian | Yeo Boon Keng Vincent,SDA,26151,0.3074,2000,2000s,Major Party,Opposition,FALSE,0.3852,0.6926,0.3074,2,FALSE,Moderate,PAP,85064,2
2006,Jalan Besar,GRC,Heng Chee How | Lee Boon Yang | Lily Neo | Phua Lay Peng Denise | Yaacob Ibrahim,PAP,58913,0.6926,2000,2000s,Major Party,PAP,TRUE,0.3852,0.6926,0.3074,2,FALSE,Moderate,PAP,85064,1
2006,Joo Chiat,SMC,Chan Soo Sen,PAP,12226,0.6501,2000,2000s,Major Party,PAP,TRUE,0.3002,0.6501,0.3499,2,FALSE,Moderate,PAP,18806,1
2006,Joo Chiat,SMC,Tan Bin Seng,WP,6580,0.3499,2000,2000s,Major Party,Opposition,FALSE,0.3002,0.6501,0.3499,2,FALSE,Moderate,PAP,18806,2
2006,Jurong,GRC,Fu Hai Yien Grace | Halimah Binte Yacob | Lim Boon Heng | Ong Chit Chung | Tharman Shanmugaratnam,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,MacPherson,SMC,Sin Kek Tong,SDA,6067,0.3152,2000,2000s,Major Party,Opposition,FALSE,0.3696,0.6848,0.3152,2,FALSE,Moderate,PAP,19251,2
2006,MacPherson,SMC,Matthias Yao Chih,PAP,13184,0.6848,2000,2000s,Major Party,PAP,TRUE,0.3696,0.6848,0.3152,2,FALSE,Moderate,PAP,19251,1
2006,Marine Parade,GRC,Fatimah Binte Abdul Lateef | Goh Chok Tong | Lim Biow Chuan | Muhammad Faishal bin Ibrahim Khan Surattee | Ong Seh Hong | Seah Kian Peng,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,Nee Soon Central,SMC,Lian Chin Way,WP,7529,0.3463,2000,2000s,Major Party,Opposition,FALSE,0.30739999999999995,0.6537,0.3463,2,FALSE,Moderate,PAP,21740,2
2006,Nee Soon Central,SMC,Ong Ah Heng,PAP,14211,0.6537,2000,2000s,Major Party,PAP,TRUE,0.30739999999999995,0.6537,0.3463,2,FALSE,Moderate,PAP,21740,1
2006,Nee Soon East,SMC,Ho Peng Kee,PAP,20949,0.6872,2000,2000s,Major Party,PAP,TRUE,0.3744,0.6872,0.3128,2,FALSE,Moderate,PAP,30484,1
2006,Nee Soon East,SMC,Poh Lee Guan,WP,9535,0.3128,2000,2000s,Major Party,Opposition,FALSE,0.3744,0.6872,0.3128,2,FALSE,Moderate,PAP,30484,2
2006,Pasir Ris-Punggol,GRC,Ahmad Magad | Chong You Fook Charles | Low Penny | Michael Palmer | Teo Chee Hean | Teo Ser Luck,PAP,113322,0.687,2000,2000s,Major Party,PAP,TRUE,0.37400000000000005,0.687,0.313,2,FALSE,Moderate,PAP,164940,1
2006,Pasir Ris-Punggol,GRC,Ishak Haroun | Lee Hock Huat | Lim Bak Chuan | Mohd Hamim Aliyas | Ong Beng Soon Elvin | Yen Kim Khooi,SDA,51618,0.313,2000,2000s,Major Party,Opposition,FALSE,0.37400000000000005,0.687,0.313,2,FALSE,Moderate,PAP,164940,2
2020,Hougang,SMC,Dennis Tan Lip Fong,WP,15451,0.6121,2020,2020s,Major Party,Opposition,TRUE,0.22419999999999995,0.6121,0.3879,2,FALSE,Moderate,WP,25242,1
2006,Potong Pasir,SMC,Sitoh Yih Pin,PAP,6527,0.4418,2000,2000s,Major Party,PAP,FALSE,0.1164,0.5582,0.4418,2,FALSE,Moderate,SDA,14772,2
2006,Sembawang,GRC,Chee Siok Chin | Mohamed Isa Bin Abdul Aziz | Narayanasamy Gogelavany | Neo Ting Wei Christopher | Sng Choon Guan | Yong Chu Leong,SDP,39537,0.233,2000,2000s,Major Party,Opposition,FALSE,0.534,0.767,0.233,2,FALSE,Landslide (>50%),PAP,169707,2
2006,Sembawang,GRC,Hawazi Daipi | Khaw Boon Wan | Ellen Lee Geck Hoon | Lim Wee Kiak | Mohd Maliki Osman | Shanmugam K,PAP,130170,0.767,2000,2000s,Major Party,PAP,TRUE,0.534,0.767,0.233,2,FALSE,Landslide (>50%),PAP,169707,1
2006,Tampines,GRC,Abdul Rahman Bin Mohamad | Lim Tung Hee | Ng Say Eng | Ong Hock Siong | Tan Lead Shake,SDA,36948,0.3149,2000,2000s,Major Party,Opposition,FALSE,0.37020000000000003,0.6851,0.3149,2,FALSE,Moderate,PAP,117324,2
2006,Tampines,GRC,Mah Bow Tan | Masagos Zulkifli B M M | Ng Phek Hoong Irene | Ong Kian Min | Sin Boon Ann,PAP,80376,0.6851,2000,2000s,Major Party,PAP,TRUE,0.37020000000000003,0.6851,0.3149,2,FALSE,Moderate,PAP,117324,1
2006,Tanjong Pagar,GRC,Baey Yam Keng | Indranee Thurai Rajah | Koo Tsai Kee | Lee Kuan Yew | Lui Tuck Yew | Tan Chin Siong,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,West Coast,GRC,Fong Jen Arthur | Foo Chee Keng Cedric | Ho Geok Choo Madeleine | Lim Hng Kiang | Iswaran S,PAP,na,na,2000,2000s,Major Party,PAP,TRUE,0,0,0,1,TRUE,Walkover,PAP (Walkover),0,0
2006,Yio Chu Kang,SMC,Seng Han Thong,PAP,15726,0.6828,2000,2000s,Major Party,PAP,TRUE,0.3656,0.6828,0.3172,2,FALSE,Moderate,PAP,23033,1
2006,Yio Chu Kang,SMC,Yip Yew Weng,SDA,7307,0.3172,2000,2000s,Major Party,Opposition,FALSE,0.3656,0.6828,0.3172,2,FALSE,Moderate,PAP,23033,2
2011,Hong Kah North,SMC,Sin Kek Tong,SPP,7556,0.2939,2010,2010s,Major Party,Opposition,FALSE,0.41219999999999996,0.7061,0.2939,2,FALSE,Moderate,PAP,25712,2
1963,Jurong,na (Pre-1988),Chia Thye Poh,BS,3973,0.5585,1960,1960s,Minor/Independent,Opposition,TRUE,0.23959999999999998,0.5585,0.3189,4,FALSE,Moderate,BS,7113,1
2011,Aljunied,GRC,Lim Hwee Hua | Ong Ye Kung | Cynthia Phua | George Yong-Boon Yeo | Zainul Abidin Rasheed,PAP,59829,0.4528,2010,2010s,Major Party,PAP,FALSE,0.0944,0.5472,0.4528,2,FALSE,Moderate,WP,132118,2
2011,Ang Mo Kio,GRC,Ang Hin Kee| Inderjit Singh| Intan Azura Binte MOokhtar | Lee Hsien Loong | Seng Han Thong | Yeo Guat Kwang,PAP,112677,0.6933,2010,2010s,Major Party,PAP,TRUE,0.38660000000000005,0.6933,0.3067,2,FALSE,Moderate,PAP,162528,1
2011,Ang Mo Kio,GRC,Lim Tung Hee Arthero | Lim Zirui | Mohamed Mansor Bin Abdul Rahman | Osman Bin Sulaiman | Tan Zhi Xiang | Vigneswari D/O V Ramachandran,RP,49851,0.3067,2010,2010s,Major Party,Opposition,FALSE,0.38660000000000005,0.6933,0.3067,2,FALSE,Moderate,PAP,162528,2
2011,Bishan-Toa Payoh,GRC,Chiam See Tong | Lee Yeong Wee | Wilfred Leung | Mohamad Hamim Aliyas | Benjamin Pwee,SPP,47205,0.4307,2010,2010s,Major Party,Opposition,FALSE,0.1386,0.5693,0.4307,2,FALSE,Moderate,PAP,109590,2
2011,Bishan-Toa Payoh,GRC,Hri Kumar Nair | Ng Eng Hen | Josephine Teo | Wong Kan Seng | Zainudin Nordin,PAP,62385,0.5693,2010,2010s,Major Party,PAP,TRUE,0.1386,0.5693,0.4307,2,FALSE,Moderate,PAP,109590,1
2011,Bukit Panjang,SMC,Teo Ho Pin,PAP,20375,0.6627,2010,2010s,Major Party,PAP,TRUE,0.32539999999999997,0.6627,0.3373,2,FALSE,Moderate,PAP,30747,1
2011,Bukit Panjang,SMC,Alec Tok,SDP,10372,0.3373,2010,2010s,Major Party,Opposition,FALSE,0.32539999999999997,0.6627,0.3373,2,FALSE,Moderate,PAP,30747,2
2011,Chua Chu Kang,GRC,Gan Kim Yong | Low Yen Ling | Alex Yam ZiMing | Yeo Khirn Hai Alvin | Zaqy Bin Mohamad,PAP,89710,0.612,2010,2010s,Major Party,PAP,TRUE,0.22399999999999998,0.612,0.388,2,FALSE,Moderate,PAP,146595,1
2011,Chua Chu Kang,GRC,"Jeisialn Sivalingam | Nor Lella Mardiiiah Bte Mohamed | Hazel Poa Koon Koon | Tony Tan Lay Thiam | Teo Kway Huang, Sebastian",NSP,56885,0.388,2010,2010s,Major Party,Opposition,FALSE,0.22399999999999998,0.612,0.388,2,FALSE,Moderate,PAP,146595,2
2011,East Coast,GRC,Gerald Giam Yean Song | Glenda Han Su May | Mohamed Fazli Bin Talip | Png Eng Huat | Eric Tan Heng Chong,WP,49429,0.4517,2010,2010s,Major Party,Opposition,FALSE,0.0966,0.5483,0.4517,2,FALSE,Moderate,PAP,109421,2
2011,East Coast,GRC,Lee Yi Shyan | Lim Siang Keat Raymond | Lim Swee Say | Mohd Maliki Bin Osman | Tan Soon Neo Jessica,PAP,59992,0.5483,2010,2010s,Major Party,PAP,TRUE,0.0966,0.5483,0.4517,2,FALSE,Moderate,PAP,109421,1
2011,Holland-Bukit Timah,GRC,Ang Yong Guan | Michelle Lee Juen | Tan Jee Say | Wijeysingha Vincent Rene,SDP,32406,0.3992,2010,2010s,Major Party,Opposition,FALSE,0.2016,0.6008,0.3992,2,FALSE,Moderate,PAP,81179,2
2011,Holland-Bukit Timah,GRC,De Souza Christopher Jamed | Liang Eng Hwa | Sim Ann | Vivian Balakrishnan,PAP,48773,0.6008,2010,2010s,Major Party,PAP,TRUE,0.2016,0.6008,0.3992,2,FALSE,Moderate,PAP,81179,1
2011,Hong Kah North,SMC,Amy Khor Lean Suan,PAP,18156,0.7061,2010,2010s,Major Party,PAP,TRUE,0.41219999999999996,0.7061,0.2939,2,FALSE,Moderate,PAP,25712,1
2011,Hougang,SMC,Desmond Choo Pey Ching,PAP,8065,0.352,2010,2010s,Major Party,PAP,FALSE,0.29600000000000004,0.648,0.352,2,FALSE,Moderate,WP,22915,2
2025,Hougang,SMC,Dennis Tan Lip Fong,WP,16956,0.6215,2020,2020s,Major Party,Opposition,TRUE,0.24300000000000005,0.6215,0.3785,2,FALSE,Moderate,WP,27283,1
2011,Joo Chiat,SMC,Charles Chong You Fook,PAP,9666,0.5102,2010,2010s,Major Party,PAP,TRUE,0.020399999999999974,0.5102,0.4898,2,FALSE,Close Race (<5%),PAP,18944,1
2011,Joo Chiat,SMC,Yee Jenn Jong,WP,9278,0.4898,2010,2010s,Major Party,Opposition,FALSE,0.020399999999999974,0.5102,0.4898,2,FALSE,Close Race (<5%),PAP,18944,2
2011,Jurong,GRC,Abdul Rasheed | Christopher Neo Ting Wei | Noraini Yunus | Ong Beng Ssson Elvin | Ong Hock Siong,NSP,37786,0.3304,2010,2010s,Major Party,Opposition,FALSE,0.33919999999999995,0.6696,0.3304,2,FALSE,Moderate,PAP,114381,2
2011,Jurong,GRC,Ang Wei Neng | Halimah Binte Yacob | Desmond Lee Ti-Seng (Li ZhiSheng) | Ong Kim Huat | Tharman Shanmugaratnam,PAP,76595,0.6696,2010,2010s,Major Party,PAP,TRUE,0.33919999999999995,0.6696,0.3304,2,FALSE,Moderate,PAP,114381,1
2011,Marine Parade,GRC,Abdul Salim Bin Harun | Cheo Chai Chen | Ng Chung Hon | Nicole Rebecca Seah Xue Ling | Yeo Tiong Boon,NSP,59926,0.4336,2010,2010s,Major Party,Opposition,FALSE,0.13280000000000003,0.5664,0.4336,2,FALSE,Moderate,PAP,138212,2
2011,Marine Parade,GRC,Fatimah Binte Abdul Lateef | Goh Chok Tong | Seah Kian Peng | Tan Chuan-Jin | Tin Pei Ling,PAP,78286,0.5664,2010,2010s,Major Party,PAP,TRUE,0.13280000000000003,0.5664,0.4336,2,FALSE,Moderate,PAP,138212,1
2011,Moulmein-Kallang,GRC,Chan Sio Phing Frieda | L Somasundaram | Mohd Rahizan Bin Ya'acob | Toh Hong Boon,WP,31773,0.4145,2010,2010s,Major Party,Opposition,FALSE,0.17100000000000004,0.5855,0.4145,2,FALSE,Moderate,PAP,76659,2
2011,Moulmein-Kallang,GRC,Lui Tuck Yew | Phua Lay Peng Denise | Edwin Tong Chun Fai | Yaacob Bin Ibrahim,PAP,44886,0.5855,2010,2010s,Major Party,PAP,TRUE,0.17100000000000004,0.5855,0.4145,2,FALSE,Moderate,PAP,76659,1
2011,Mountbatten,SMC,Jeannette Chong-Aruldoss,NSP,8461,0.4138,2010,2010s,Major Party,Opposition,FALSE,0.17240000000000005,0.5862,0.4138,2,FALSE,Moderate,PAP,20446,2
2011,Mountbatten,SMC,Lim Biow Chuan,PAP,11985,0.5862,2010,2010s,Major Party,PAP,TRUE,0.17240000000000005,0.5862,0.4138,2,FALSE,Moderate,PAP,20446,1
2011,Nee Soon,GRC,"Chong Cham Weng | Oon Kheng Faye, Angela | Poh Lee Guan | Sajeev S/O Kunju Raman Kamalasanan | Yam Poh Nam",WP,57523,0.416,2010,2010s,Major Party,Opposition,FALSE,0.16799999999999998,0.584,0.416,2,FALSE,Moderate,PAP,138263,2
2011,Nee Soon,GRC,K Shanmugam | Lee Bee Wah | Lim Wee Kiak | Muhammad Faishal Ibrahim | Tay Teck Guan Patrick,PAP,80740,0.584,2010,2010s,Major Party,PAP,TRUE,0.16799999999999998,0.584,0.416,2,FALSE,Moderate,PAP,138263,1
2011,Pasir Ris-Punggol,GRC,Gan Thiam Poh | Janil Arusha Puthucheary | Low Penny | Teo Chee Hean | Teo Ser Luck | Zainal Bin Sapari,PAP,100493,0.6479,2010,2010s,Major Party,PAP,TRUE,0.2958,0.6479,0.3521,2,FALSE,Moderate,PAP,155094,1
2011,Pasir Ris-Punggol,GRC,Harminder Pal Singh | Lee Song Juan | Jeffrey Lim| Mohd Shafni | Sidney Ssoon | Tan Keng Hong,SDA,54601,0.3521,2010,2010s,Major Party,Opposition,FALSE,0.2958,0.6479,0.3521,2,FALSE,Moderate,PAP,155094,2
2011,Pioneer,SMC,Chia Steve,NSP,9437,0.3927,2010,2010s,Major Party,Opposition,FALSE,0.21459999999999996,0.6073,0.3927,2,FALSE,Moderate,PAP,24030,2
2011,Pioneer,SMC,Cedric Foo Chee Keng,PAP,14593,0.6073,2010,2010s,Major Party,PAP,TRUE,0.21459999999999996,0.6073,0.3927,2,FALSE,Moderate,PAP,24030,1
2011,Potong Pasir,SMC,Loh Woon Lee Lina,SPP,7878,0.4964,2010,2010s,Major Party,Opposition,FALSE,0.0072,0.5036,0.4964,2,FALSE,Close Race (<5%),PAP,15870,2
2011,Potong Pasir,SMC,Sitoh Yih Pin,PAP,7992,0.5036,2010,2010s,Major Party,PAP,TRUE,0.0072,0.5036,0.4964,2,FALSE,Close Race (<5%),PAP,15870,1
2011,Punggol East,SMC,Lee Li Lian,WP,12777,0.4101,2010,2010s,Major Party,Opposition,FALSE,0.13529999999999998,0.5454,0.4101,3,FALSE,Moderate,PAP,31158,2
2011,Punggol East,SMC,Lim Bak Chuan Desmond,SDA,1387,0.0445,2010,2010s,Major Party,Opposition,FALSE,0.13529999999999998,0.5454,0.4101,3,FALSE,Moderate,PAP,31158,3
2011,Punggol East,SMC,Michael Palmer,PAP,16994,0.5454,2010,2010s,Major Party,PAP,TRUE,0.13529999999999998,0.5454,0.4101,3,FALSE,Moderate,PAP,31158,1
2011,Radin Mas,SMC,Tan Chin Siong,PAP,18609,0.671,2010,2010s,Major Party,PAP,TRUE,0.342,0.671,0.329,2,FALSE,Moderate,PAP,27732,1
2011,Radin Mas,SMC,Yip Yew Weng,NSP,9123,0.329,2010,2010s,Major Party,Opposition,FALSE,0.342,0.671,0.329,2,FALSE,Moderate,PAP,27732,2
2011,Sembawang,GRC,Hawazi Daipi | Khaw Boon Wan| Ellen Lee Geck Hoon | Ong Teng Koon| Vikram Nair,PAP,84252,0.639,2010,2010s,Major Party,PAP,TRUE,0.278,0.639,0.361,2,FALSE,Moderate,PAP,131857,1
2011,Sembawang,GRC,James Gomez | Luo Jie Jarrod | Mohd Isa | Sadasivam V | John Tan Liang Joo,SDP,47605,0.361,2010,2010s,Major Party,Opposition,FALSE,0.278,0.639,0.361,2,FALSE,Moderate,PAP,131857,2
2011,Sengkang West,SMC,Koh Choong Yong,WP,10591,0.4189,2010,2010s,Major Party,Opposition,FALSE,0.16219999999999996,0.5811,0.4189,2,FALSE,Moderate,PAP,25280,2
2011,Sengkang West,SMC,Lam Pin Min,PAP,14689,0.5811,2010,2010s,Major Party,PAP,TRUE,0.16219999999999996,0.5811,0.4189,2,FALSE,Moderate,PAP,25280,1
2011,Tampines,GRC,Baey Yam Keng | Heng Swee Keat | Mah Bow Tan | Masagos Zulkifli Bmm | Irene Ng Phek Hoong,PAP,72728,0.5722,2010,2010s,Major Party,PAP,TRUE,0.14440000000000003,0.5722,0.4278,2,FALSE,Moderate,PAP,127109,1
